Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
65, 5.15658806000000025e-01, 1.57968219842078339e+00, 6.96377924914782370e-02, 5.00581591434397233e-03, 5.00250001920760837e+02, 1.22680228009768894e+03, 1.22631325673838001e+03, 4.57703608676538935e-06, 1.83290228051215497e-02, 1.14935715471100358e-04, 6.96376141238498614e-02, 1.89076030852495559e-02, 4.92821806893734560e-02, 4.19374055261870216e-02, 2.87339288677750174e-02, 2.30588215758585635e+00
66, 5.19657076999999967e-01, 1.59241910149894150e+00, 7.01591516129108361e-02, 5.00594848836296517e-03, 5.00250001920760724e+02, 1.22680130120170634e+03, 1.22631325401315007e+03, 4.64557239017239243e-06, 1.90048708393925347e-02, 1.16375784336396459e-04, 7.01590997683383122e-02, 1.92180641907364613e-02, 4.96877649869760241e-02, 4.26045045333416431e-02, 2.90939460840991364e-02, 2.32455912623703975e+00
67, 5.23746038000000080e-01, 1.60515600457709962e+00, 7.06547706248085300e-02, 5.00691693979560346e-03, 5.00250001920760837e+02, 1.22680031473813779e+03, 1.22631325133179416e+03, 4.71441922668891751e-06, 1.96731906253433016e-02, 1.17830295409856043e-04, 7.06547691882632167e-02, 1.95312413233820516e-02, 5.00875821185448392e-02, 4.32764380990807024e-02, 2.94575738524640307e-02, 2.34253935908408017e+00
68, 5.27731334000000052e-01, 1.61789290765525773e+00, 7.11247352467318794e-02, 5.00772108327766311e-03, 5.00250001920760724e+02, 1.22679932071848248e+03, 1.22631324870837125e+03, 4.78356931780495638e-06, 2.02884355109967419e-02, 1.19299199402303735e-04, 7.11247139981769222e-02, 1.98471422770372247e-02, 5.05071972217141299e-02, 4.39531866918705799e-02, 2.98247998505759247e-02, 2.35979121229325006e+00
69, 5.31786592000000002e-01, 1.63062981073341584e+00, 7.15693647782218723e-02, 5.00831791297450413e-03, 5.00250001920761179e+02, 1.22679831915451359e+03, 1.22631324597557204e+03, 4.85301537967507504e-06, 2.08361890584624621e-02, 1.20782424691266526e-04, 7.15692610574302224e-02, 2.01657749685260484e-02, 5.09339445205970465e-02, 4.46347303704203099e-02, 3.01956061728166462e-02, 2.37628187608850538e+00
70, 5.35789129999999947e-01, 1.64336671381157395e+00, 7.19892173345854092e-02, 5.00867000910885495e-03, 5.00250001920761008e+02, 1.22679731005828899e+03, 1.22631324299387688e+03, 4.92275021826646995e-06, 2.12985812456950481e-02, 1.22279908693081758e-04, 7.19889773167853853e-02, 2.04871474536216687e-02, 5.13548543160613769e-02, 4.53210487914859420e-02, 3.05699771732704899e-02, 2.39198132151739706e+00
71, 5.39833086000000018e-01, 1.65610361688973207e+00, 7.24330139946482154e-02, 5.00883451228539573e-03, 5.00250001920760837e+02, 1.22679629344214345e+03, 1.22631323976338626e+03, 4.99276683058903013e-06, 2.16546510378524647e-02, 1.23791610116523622e-04, 7.24328315113043630e-02, 2.08112679278350358e-02, 5.17696135263451540e-02, 4.60121212102976018e-02, 3.09479025291309294e-02, 2.40686546892526376e+00
72, 5.43967201999999928e-01, 1.66884051996789018e+00, 7.29343147623625621e-02, 5.00914456489336048e-03, 5.00250001920760610e+02, 1.22679526931870123e+03, 1.22631323665918285e+03, 5.06305842528275498e-06, 2.18811629626682949e-02, 1.25317506983427929e-04, 7.29342632647312084e-02, 2.11381447219128188e-02, 5.21781362560308146e-02, 4.67079264753277809e-02, 3.13293767458569933e-02, 2.42091806394945630e+00
73, 5.48059048000000049e-01, 1.68157742304604829e+00, 7.34077990751275111e-02, 5.00923410193886576e-03, 5.00250001920760951e+02, 1.22679423770087715e+03, 1.22631323371102735e+03, 5.13361839044720658e-06, 2.24167751158414891e-02, 1.26857590060280498e-04, 7.34077978533495962e-02, 2.14677862972654440e-02, 5.25805763382212396e-02, 4.74084430211833482e-02, 3.17143975150701030e-02, 2.43413205672817945e+00
74, 5.52243317999999928e-01, 1.69431432612420640e+00, 7.38541452164420548e-02, 5.00909183228129620e-03, 5.00250001920761065e+02, 1.22679319860188525e+03, 1.22631323067527023e+03, 5.20444023823642738e-06, 2.33174102824529952e-02, 1.28411856739124320e-04, 7.38541235825518338e-02, 2.18002012426932248e-02, 5.29904355168887287e-02, 4.81136488615661120e-02, 3.21029641847811256e-02, 2.44651079157541407e+00
75, 5.56401289000000077e-01, 1.70705122920236452e+00, 7.42743234921733886e-02, 5.00871475034869382e-03, 5.00250001920760837e+02, 1.22679215203523404e+03, 1.22631322758530632e+03, 5.27551753773447425e-06, 2.41406865098175126e-02, 1.29980306930372285e-04, 7.42742223688003800e-02, 2.21353982723938546e-02, 5.34196268483459816e-02, 4.88235215828632246e-02, 3.24950767325930465e-02, 2.45806886684802706e+00
76, 5.60368892000000063e-01, 1.71978813228052263e+00, 7.46695363416697150e-02, 5.00945098563101727e-03, 5.00250001920760610e+02, 1.22679109801474851e+03, 1.22631322434129424e+03, 5.34684383864336915e-06, 2.48573502630642165e-02, 1.31562941067630206e-04, 7.46693085816438618e-02, 2.24733862250389646e-02, 5.38427069408958375e-02, 4.95380383384089670e-02, 3.28907352669075212e-02, 2.46883243299162469e+00
77, 5.64473973000000129e-01, 1.73252503535868074e+00, 7.50884600275435604e-02, 5.01019026004650113e-03, 5.00250001920760951e+02, 1.22679003655455631e+03, 1.22631322106078869e+03, 5.41841258727790357e-06, 2.54340843107864097e-02, 1.33159759748775980e-04, 7.50883005390919345e-02, 2.28141740636967384e-02, 5.42593503104273275e-02, 5.02571758432936860e-02, 3.32899399371939658e-02, 2.47883878020132409e+00
78, 5.68438489999999907e-01, 1.74526193843683886e+00, 7.55631070965207680e-02, 5.01059339387669063e-03, 5.00250001920760837e+02, 1.22678896766911134e+03, 1.22631321801833656e+03, 5.49021703816001272e-06, 2.58351748619803784e-02, 1.34770764234605570e-04, 7.55630657304277031e-02, 2.31577708762893339e-02, 5.46694852909507534e-02, 5.09809103695121404e-02, 3.36926910586514972e-02, 2.48813517561127506e+00
79, 5.72571222999999963e-01, 1.75799884151499697e+00, 7.60091339057690218e-02, 5.01090236082825987e-03, 5.00250001920760951e+02, 1.22678789137318631e+03, 1.22631321510785938e+03, 5.56225016648874304e-06, 2.60250849866756166e-02, 1.36395956926174162e-04, 7.60091335163800008e-02, 2.35041858761877026e-02, 5.50733081868570312e-02, 5.17092177411710013e-02, 3.40989892315434959e-02, 2.49677699213320947e+00
80, 5.76555767999999969e-01, 1.77073574459315508e+00, 7.64279812561707989e-02, 5.01138074758549976e-03, 5.00250001920760951e+02, 1.22678680768188610e+03, 1.22631321204656024e+03, 5.63450458791601174e-06, 2.63203530056793401e-02, 1.38035341087892199e-04, 7.64279586152298296e-02, 2.38534284025691060e-02, 5.54793781551326318e-02, 5.24420733294465521e-02, 3.45088352719730360e-02, 2.50482522786447115e+00
81, 5.80548859000000084e-01, 1.78347264767131319e+00, 7.68213155734353559e-02, 5.01153693379258452e-03, 5.00250001920760894e+02, 1.22678571661064825e+03, 1.22631320920425992e+03, 5.70697249201586525e-06, 2.75112066207935206e-02, 1.39688919424612652e-04, 7.68212212700832564e-02, 2.42055079203148220e-02, 5.59089262713337656e-02, 5.31794520469944521e-02, 3.49222298561531266e-02, 2.51234356186681840e+00
82, 5.84510751000000051e-01, 1.79550194502290683e+00, 7.71709483970133003e-02, 5.01138704858828180e-03, 5.00250001920760951e+02, 1.22678467939237544e+03, 1.22631320643638264e+03, 5.77560324057050392e-06, 2.85277142557868943e-02, 1.41263657384894871e-04, 7.71707518875827114e-02, 2.45406411089331457e-02, 5.63086780677025112e-02, 5.38799954788407934e-02, 3.53159143462236716e-02, 2.53483245741425200e+00
83, 5.88543175999999946e-01, 1.80686294807718983e+00, 7.75168627857961284e-02, 5.01300282706287383e-03, 5.00250001920760951e+02, 1.22678369377818990e+03, 1.22631320376810390e+03, 5.84058338457493495e-06, 2.93526966360063285e-02, 1.42762551481587203e-04, 7.75167323305492317e-02, 2.48594946783327643e-02, 5.66807258450741092e-02, 5.45452837866565593e-02, 3.56906378703966964e-02, 2.54111375493131852e+00
84, 5.93278401000000066e-01, 1.81822395113147284e+00, 7.79169879978388047e-02, 5.01403074121094597e-03, 5.00250001920760951e+02, 1.22678270232871546e+03, 1.22631320126425453e+03, 5.90571441496569722e-06, 3.00091506050827392e-02, 1.44272814670326889e-04, 7.79169482983663592e-02, 2.51806274466307538e-02, 5.70474444939351871e-02, 5.52141122452804306e-02, 3.60682036675817122e-02, 2.58036621590888471e+00
85, 5.97942020999999935e-01, 1.82958495418575584e+00, 7.82947986526202483e-02, 5.01386670503508377e-03, 5.00250001920760894e+02, 1.22678170505583398e+03, 1.22631319889237784e+03, 5.97098912112588002e-06, 3.04607935765012494e-02, 1.45794447087860908e-04, 7.82947962009470366e-02, 2.55040464383196018e-02, 5.74090208322226292e-02, 5.58864617539237898e-02, 3.64486117719651503e-02, 2.60614790350538206e+00
86, 6.01938137000000095e-01, 1.84094595724003884e+00, 7.86517359337083749e-02, 5.01234540794098359e-03, 5.00250001920760951e+02, 1.22678070197166176e+03, 1.22631319669390200e+03, 6.03640000437839835e-06, 3.06739049904886964e-02, 1.47327400316760800e-04, 7.86517281743501356e-02, 2.58297587427653609e-02, 5.77668207059471514e-02, 5.65623128909408801e-02, 3.68318500791901884e-02, 2.61838444786365043e+00
87, 6.05943010000000060e-01, 1.85230696029432185e+00, 7.89893015540169413e-02, 5.01199267170175915e-03, 5.00250001920761008e+02, 1.22677969308855018e+03, 1.22631319464323315e+03, 6.10193948189749529e-06, 3.06201314950172165e-02, 1.48871612382094786e-04, 7.89892555912042327e-02, 2.61577715421252577e-02, 5.81489169583237625e-02, 5.72416459279386433e-02, 3.72179030955236620e-02, 2.63707128280751002e+00
88, 6.09931111999999942e-01, 1.86366796334860485e+00, 7.93089495976912195e-02, 5.01257232551360378e-03, 5.00250001920760951e+02, 1.22677867841909119e+03, 1.22631319235797810e+03, 6.16759991682226840e-06, 3.11018316057784239e-02, 1.50427022858815631e-04, 7.93088401230368223e-02, 2.64880921121484689e-02, 5.85234847177517198e-02, 5.79244408248514239e-02, 3.76067557147038295e-02, 2.64333058383440189e+00
89, 6.14531783999999970e-01, 1.87502896640288785e+00, 7.96119849152131798e-02, 5.01282662273782719e-03, 5.00250001920760951e+02, 1.22677765797611050e+03, 1.22631318991159310e+03, 6.23337363994526938e-06, 3.24147092029072117e-02, 1.51993575814927403e-04, 7.96117918631659566e-02, 2.68207278168228619e-02, 5.88934067351427754e-02, 5.86106772222600089e-02, 3.79983939537318627e-02, 2.63370110643749467e+00
90, 6.18513904000000059e-01, 1.88638996945717086e+00, 7.99737968691629497e-02, 5.01275068125221334e-03, 5.00250001920760894e+02, 1.22677663177268369e+03, 1.22631318750355285e+03, 6.29925301138718119e-06, 3.35716677310855596e-02, 1.53571220860317635e-04, 7.99737445831168459e-02, 2.71556861053885157e-02, 5.92618575926475918e-02, 5.93003344364729026e-02, 3.83928052150794494e-02, 2.69855740271779787e+00
91, 6.22722929999999897e-01, 1.89775097251145386e+00, 8.03364356205596153e-02, 5.01559853546083064e-03, 5.00250001920760837e+02, 1.22677559982212551e+03, 1.22631318537484503e+03, 6.36523050901461988e-06, 3.45217107834752054e-02, 1.55159915704943685e-04, 8.03364264564173924e-02, 2.74929745124056282e-02, 5.96250642168952641e-02, 5.99933914571175106e-02, 3.87899789262358963e-02, 2.74621227080838448e+00
92, 6.27012187999999915e-01, 1.90911197556573686e+00, 8.06796222054770307e-02, 5.01956061352784155e-03, 5.00250001920760837e+02, 1.22677456213800133e+03, 1.22631318341714655e+03, 6.43129881814023509e-06, 3.52150613657153805e-02, 1.56759629409807227e-04, 8.06796216215616424e-02, 2.78326006593358315e-02, 6.00166732233235398e-02, 6.06898269454083997e-02, 3.91899073524517583e-02, 2.77588802266457346e+00
93, 6.31201026000000054e-01, 1.92047297862001987e+00, 8.10051268544868530e-02, 5.02210321717214657e-03, 5.00250001920760837e+02, 1.22677351873412499e+03, 1.22631318114789428e+03, 6.49745090372918900e-06, 3.56067914826017559e-02, 1.58370344518016129e-04, 8.10051090885072211e-02, 2.81745722564134063e-02, 6.04013798004727556e-02, 6.13896192314265648e-02, 3.95925861295040454e-02, 2.78730333598618873e+00
94, 6.35320204000000111e-01, 1.93183398167430287e+00, 8.13144700587755259e-02, 5.02275623492198005e-03, 5.00250001920761122e+02, 1.22677246962456775e+03, 1.22631317862367587e+03, 6.56368005378596770e-06, 3.56606276688404070e-02, 1.59992056659042362e-04, 8.13144151175615171e-02, 2.85188971042963577e-02, 6.07782922215002672e-02, 6.20927463092666304e-02, 3.99980141647606410e-02, 2.78070766583017726e+00
95, 6.39566529999999966e-01, 1.94319498472858587e+00, 8.16088486470197827e-02, 5.02114506850057443e-03, 5.00250001920760951e+02, 1.22677141482365414e+03, 1.22631317627094768e+03, 6.62997988784922892e-06, 3.53525359531808442e-02, 1.61624771020379889e-04, 8.16087396078930133e-02, 2.88655830954206924e-02, 6.11482871089433638e-02, 6.27991858294814215e-02, 4.04061927550950703e-02, 2.80935541576673842e+00
96, 6.43915529999999903e-01, 1.95455598778286888e+00, 8.19070823656389141e-02, 5.01853835248675627e-03, 5.00250001920761065e+02, 1.22677035434597406e+03, 1.22631317435282494e+03, 6.69634432966872650e-06, 3.60830364286476857e-02, 1.63268496026534269e-04, 8.19070193390212808e-02, 2.92146382151537570e-02, 6.15125690785549434e-02, 6.35089150889305426e-02, 4.08171240066335372e-02, 2.83510524202772984e+00
97, 6.47975004999999937e-01, 1.96591699083715188e+00, 8.22534774405521280e-02, 5.01977108257564610e-03, 5.00250001920760610e+02, 1.22676928820638182e+03, 1.22631317280026724e+03, 6.76276754914331521e-06, 3.77294667807107353e-02, 1.64923235549920558e-04, 8.22534580285914502e-02, 2.95660705428983442e-02, 6.18797062152731323e-02, 6.42219110189212600e-02, 4.12308088874802081e-02, 2.84410795698676822e+00
98, 6.52211453000000052e-01, 1.97727799389143488e+00, 8.25827990117780492e-02, 5.02155677021016295e-03, 5.00250001920761065e+02, 1.22676821642000664e+03, 1.22631317135047811e+03, 6.82924388442474312e-06, 3.91514809376499393e-02, 1.66588981779769690e-04, 8.25827974170111889e-02, 2.99198882533179139e-02, 6.22732108719532274e-02, 6.49381501732228250e-02, 4.16472454449423740e-02, 2.88604594182116481e+00
99, 6.56426179999999970e-01, 1.98863899694571789e+00, 8.28968418954462299e-02, 5.02182303192978425e-03, 5.00250001920760837e+02, 1.22676713900225513e+03, 1.22631316889102595e+03, 6.89576775885025786e-06, 4.02795796477403989e-02, 1.68265711191067262e-04, 8.28968392947913302e-02, 3.02760996178513056e-02, 6.26582469650833751e-02, 6.56576087178947915e-02, 4.20664277977667866e-02, 2.91820915375685441e+00
100, 6.60744261000000055e-01, 2.00000000000000089e+00, 8.31969322556552066e-02, 5.02031856249479658e-03, 5.00250001920760951e+02, 1.22676605596881814e+03, 1.22631316638056387e+03, 6.96233360746627710e-06, 4.10492894846020764e-02, 1.69953385638290836e-04, 8.31969134032830016e-02, 3.06347130066443527e-02, 6.30354457471742208e-02, 6.63802624246760536e-02, 4.24883464095727331e-02, 2.92819867409203116e+00
101, 7.35716371999999952e-01, 2.01123595505618047e+00, 8.34808156461105538e-02, 5.01694097762484404e-03, 5.00250001920760951e+02, 1.22676497934843928e+03, 1.22631316448788471e+03, 7.02820253721239446e-06, 4.14046218687654233e-02, 1.71633205471159511e-04, 8.34807667469460030e-02, 3.09917500456591867e-02, 6.34018196022272246e-02, 6.70980805328662833e-02, 4.29083013677898709e-02, 2.93572523139006059e+00
102, 7.39989318999999979e-01, 2.02234566342633570e+00, 8.37493416880616681e-02, 5.01417994743622638e-03, 5.00250001920761008e+02, 1.22676390945519324e+03, 1.22631316254587045e+03, 7.09336091256388700e-06, 4.13219427305401080e-02, 1.73304603341930988e-04, 8.37492492264414745e-02, 3.13471017265089316e-02, 6.37588507016147721e-02, 6.78108586563318655e-02, 4.33261508354827740e-02, 2.98795198686024754e+00
103, 7.44128053000000067e-01, 2.03333054361255661e+00, 8.40241302290389291e-02, 5.02483727859897450e-03, 5.00250001920760894e+02, 1.22676284634871490e+03, 1.22631316034456358e+03, 7.15781078541442183e-06, 4.07981323974129367e-02, 1.74967430942786820e-04, 8.40240891965041564e-02, 3.17007430000704957e-02, 6.41081813601628442e-02, 6.85185624833924978e-02, 4.37418577356967417e-02, 3.02008683697805225e+00
104, 7.48148435000000056e-01, 2.04419199817870778e+00, 8.43284537736307821e-02, 5.04177571701096283e-03, 5.00250001920761065e+02, 1.22676179008469603e+03, 1.22631315797404341e+03, 7.22155444288538929e-06, 4.05689397823515430e-02, 1.76621572290216100e-04, 8.43284377870398560e-02, 3.20526499035960338e-02, 6.44812132935099896e-02, 6.92211605572811139e-02, 4.41553930725540403e-02, 3.03264879179663893e+00
105, 7.52492125000000067e-01, 2.05505345274485896e+00, 8.46211342476554662e-02, 5.06151605267423504e-03, 5.00250001920760837e+02, 1.22676072876198577e+03, 1.22631315466321121e+03, 7.28531078528938541e-06, 4.24272784439995720e-02, 1.78285700769873585e-04, 8.46211312190656845e-02, 3.24067910786947702e-02, 6.48484458383125212e-02, 6.99265655837847666e-02, 4.45714251924684002e-02, 3.03868799208499762e+00
106, 7.56469215000000084e-01, 2.06591490731101013e+00, 8.49030885445179462e-02, 5.07727742346373526e-03, 5.00250001920761065e+02, 1.22675966239582181e+03, 1.22631315121340731e+03, 7.34907448456661745e-06, 4.40532533152402234e-02, 1.79959876737280773e-04, 8.49030883107964734e-02, 3.27631743795186448e-02, 6.52086899047378543e-02, 7.06347543636520192e-02, 4.49899691843202235e-02, 3.08448312840069683e+00
107, 7.60488035000000062e-01, 2.07677636187716130e+00, 8.51747973850905393e-02, 5.08684131711118620e-03, 5.00250001920761122e+02, 1.22675859100170010e+03, 1.22631314815037786e+03, 7.41283993565471339e-06, 4.53812285689993711e-02, 1.81644167297986971e-04, 8.51747898186789587e-02, 3.31218077618823867e-02, 6.55630094557496101e-02, 7.13457033502613719e-02, 4.54110418244967895e-02, 3.10449532207219825e+00
108, 7.64549593999999999e-01, 2.08763781644331248e+00, 8.54364437502697915e-02, 5.08791906170518674e-03, 5.00250001920760837e+02, 1.22675751459538606e+03, 1.22631314534705552e+03, 7.47660118938115434e-06, 4.63509497441253956e-02, 1.83338635338117334e-04, 8.54364178838969424e-02, 3.34826992908099225e-02, 6.59127092703812034e-02, 7.20593886323682153e-02, 4.58346588345294112e-02, 3.10549912328334532e+00
109, 7.68741147999999930e-01, 2.09849927100946365e+00, 8.56881395916005983e-02, 5.07822866276425033e-03, 5.00250001920761065e+02, 1.22675643319291476e+03, 1.22631314276465218e+03, 7.54035188244823331e-06, 4.69118627932113147e-02, 1.85043320151528033e-04, 8.56880840637315733e-02, 3.38458571421191290e-02, 6.62592214938265700e-02, 7.27757859060816359e-02, 4.62608300378820197e-02, 3.18042396087295431e+00
110, 7.73078785999999907e-01, 2.10936072557561483e+00, 8.59301879605504498e-02, 5.07370327293563995e-03, 5.00250001920760837e+02, 1.22675534681059980e+03, 1.22631313901868771e+03, 7.60408517271190553e-06, 4.70270385919005982e-02, 1.86758217029887852e-04, 8.59300928576059442e-02, 3.42112896048547971e-02, 6.66195173009994368e-02, 7.34948704455458401e-02, 4.66895542574721142e-02, 3.23108517879082324e+00
111, 7.77633090999999999e-01, 2.12022218014176600e+00, 8.62010044680944637e-02, 5.06449111091188033e-03, 5.00250001920760837e+02, 1.22675425546503880e+03, 1.22631313589579941e+03, 7.66779371276271647e-06, 4.66763003067479643e-02, 1.88483263682219239e-04, 8.62009755152394336e-02, 3.45790050863614071e-02, 6.69854465627335305e-02, 7.42166170783728901e-02, 4.71208159205547816e-02, 3.25671220945066153e+00
