Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
700, 3.82261976900000011e+00, 5.27436823104695751e+00, 2.55431676294252119e-01, 5.48738859207277812e-03, 5.00250001920760837e+02, 1.22641269568672033e+03, 1.22631044732383953e+03, 2.14619603772317231e-05, 1.18762321289676273e-01, 7.49249010324050434e-04, 1.22726048587177616e-01, 2.88582586941774299e-01, 2.55431675696764615e-01, 1.60214031626388420e-01, 1.87312252581012528e-01, 7.90021489361457263e+00
701, 3.82687215800000002e+00, 5.27797833935020666e+00, 2.55256497884550182e-01, 5.44555884737431533e-03, 5.00250001920760781e+02, 1.22641256634926140e+03, 1.22631044997190793e+03, 2.14756564491529233e-05, 1.17071229561225995e-01, 7.49525686817914517e-04, 1.22740526567311631e-01, 2.88852277039817418e-01, 2.55256492609353458e-01, 1.60070988352118776e-01, 1.87381421704478468e-01, 7.86877170472635079e+00
702, 3.83100010199999996e+00, 5.28158844765345581e+00, 2.55064413651594990e-01, 5.39452642496846164e-03, 5.00250001920761008e+02, 1.22641243805267777e+03, 1.22631045799810590e+03, 2.14892437385228786e-05, 1.16613805126198566e-01, 7.49801704067243444e-04, 1.22753823545532215e-01, 2.89120481275247365e-01, 2.55064386308105573e-01, 1.59928389969631768e-01, 1.87450426016810889e-01, 7.80245732811026471e+00
703, 3.83524184000000012e+00, 5.28519855595670496e+00, 2.54856502613901914e-01, 5.33569131083810183e-03, 5.00250001920760610e+02, 1.22641231079508862e+03, 1.22631046208444104e+03, 2.15027444710485613e-05, 1.16170166755255988e-01, 7.50077110121186511e-04, 1.22786421863089037e-01, 2.89387201303400121e-01, 2.54856438318493972e-01, 1.59786236623432332e-01, 1.87519277530296707e-01, 7.74620636250064720e+00
704, 3.83951423600000030e+00, 5.28880866425995411e+00, 2.54633838512229316e-01, 5.30092169237267232e-03, 5.00250001920760724e+02, 1.22641218457456466e+03, 1.22631046479436441e+03, 2.15161853305835166e-05, 1.14676777225457965e-01, 7.50351948705366124e-04, 1.22836594596584969e-01, 2.89652438943254986e-01, 2.54633724805768680e-01, 1.59644528314275169e-01, 1.87587987176342091e-01, 7.70273021277857239e+00
705, 3.84372984499999992e+00, 5.29241877256320326e+00, 2.54453249393500280e-01, 5.30021348834878656e-03, 5.00250001920761122e+02, 1.22641205938913708e+03, 1.22631046842171895e+03, 2.15295961502922750e-05, 1.12341859009375100e-01, 7.50626246492766525e-04, 1.22885077837055393e-01, 2.89916196165311502e-01, 2.54453104850874523e-01, 1.59503264899165220e-01, 1.87656561623191914e-01, 7.76087465842337920e+00
706, 3.84785635699999995e+00, 5.29602888086645240e+00, 2.54319162476137617e-01, 5.38311786311330455e-03, 5.00250001920760951e+02, 1.22641193523680863e+03, 1.22631046970968873e+03, 2.15430084520283163e-05, 1.15716785077916870e-01, 7.50900004401288128e-04, 1.22931816380865352e-01, 2.90178475082219334e-01, 2.54319083131015145e-01, 1.59362446092055521e-01, 1.87725001100322114e-01, 7.89347967627973901e+00
707, 3.85214956200000014e+00, 5.29963898916970155e+00, 2.54168092143078950e-01, 5.44949865268358653e-03, 5.00250001920760894e+02, 1.22641181211555886e+03, 1.22631046510281885e+03, 2.15564539118505214e-05, 1.19220879926430670e-01, 7.51173194867139514e-04, 1.22976778292884184e-01, 2.90439277943976171e-01, 2.54168057037940209e-01, 1.59222071465290549e-01, 1.87793298716784879e-01, 7.99420256180640898e+00
708, 3.85625300000000015e+00, 5.30324909747295070e+00, 2.54001146179843040e-01, 5.49956111948824572e-03, 5.00250001920761235e+02, 1.22641169002335346e+03, 1.22631045459131906e+03, 2.15699628313615379e-05, 1.21780840874479560e-01, 7.51445765634184090e-04, 1.23019951909297806e-01, 2.90698607138469900e-01, 2.54001136683638107e-01, 1.59082140451648785e-01, 1.87861441408546104e-01, 8.06237898241888828e+00
709, 3.86063988100000000e+00, 5.30685920577619985e+00, 2.53819426842313289e-01, 5.53369482660591265e-03, 5.00250001920760724e+02, 1.22641156895815357e+03, 1.22631044688548309e+03, 2.15835626916374454e-05, 1.23519994074701434e-01, 7.51717649092184569e-04, 1.23061342666474782e-01, 2.90956465196920089e-01, 2.53819426697834083e-01, 1.58942652346726720e-01, 1.87929412273046048e-01, 8.09764136812820290e+00
710, 3.86496844200000034e+00, 5.31046931407944900e+00, 2.53624002865152298e-01, 5.55246625161305921e-03, 5.00250001920760894e+02, 1.22641144891792078e+03, 1.22631043892019920e+03, 2.15972768593978750e-05, 1.24339151770523945e-01, 7.51988774940998725e-04, 1.23100969916576167e-01, 2.91212854802708865e-01, 2.53623998108069071e-01, 1.58803606311302969e-01, 1.87997193735249479e-01, 8.09992225148176281e+00
711, 3.86913007000000020e+00, 5.31407942238269815e+00, 2.53415883131636932e-01, 5.55660892870243200e-03, 5.00250001920760951e+02, 1.22641132990062351e+03, 1.22631043151105723e+03, 2.16111235044720373e-05, 1.24096147054258962e-01, 7.52259083238264719e-04, 1.23138863872942289e-01, 2.91467778801346611e-01, 2.53415861903215078e-01, 1.58665001373364811e-01, 1.88064770809566240e-01, 8.09137723820444421e+00
712, 3.87331510200000029e+00, 5.31768953068594730e+00, 2.53195993072739267e-01, 5.54701127883821740e-03, 5.00250001920761122e+02, 1.22641121190424474e+03, 1.22631042542923933e+03, 2.16251147744634595e-05, 1.22927785378737303e-01, 7.52528534861288535e-04, 1.23175062804310648e-01, 2.91721240209132149e-01, 2.53195945353226815e-01, 1.58526836429550927e-01, 1.88132133715321892e-01, 8.07026978698039699e+00
713, 3.87741092499999995e+00, 5.32129963898919645e+00, 2.52965154715546980e-01, 5.52470232363950781e-03, 5.00250001920760894e+02, 1.22641109492677924e+03, 1.22631042460409662e+03, 2.16392562578119680e-05, 1.22932795463656055e-01, 7.52797117073817257e-04, 1.23209610568387251e-01, 2.91973242218389883e-01, 2.52965072006679614e-01, 1.58389110245939879e-01, 1.88199279268454450e-01, 8.01468617697413954e+00
714, 3.88149779300000031e+00, 5.32490974729244559e+00, 2.52724071092150171e-01, 5.49083551137499563e-03, 5.00250001920761065e+02, 1.22641097896623796e+03, 1.22631042621377082e+03, 2.16535467512019989e-05, 1.21936197874989785e-01, 7.53064843070631548e-04, 1.23242554544189267e-01, 2.92223788197985668e-01, 2.52723946075648465e-01, 1.58251821458278819e-01, 1.88266210767658287e-01, 7.96735439785975785e+00
715, 3.88577018800000040e+00, 5.32851985559569474e+00, 2.52565825827660129e-01, 5.44667091236488050e-03, 5.00250001920761235e+02, 1.22641086402064548e+03, 1.22631043295513200e+03, 2.16679783323947763e-05, 1.19882022858377485e-01, 7.53331745794387931e-04, 1.23283314469119248e-01, 2.92472881688894293e-01, 2.52565742857906284e-01, 1.58114968571908016e-01, 1.88332936448596805e-01, 7.95746489128516821e+00
716, 3.88982572699999984e+00, 5.33212996389894389e+00, 2.52399928983784383e-01, 5.39355606574175306e-03, 5.00250001920760837e+02, 1.22641075008804410e+03, 1.22631044027470625e+03, 2.16825367258445550e-05, 1.18551942609094324e-01, 7.53597867645272308e-04, 1.23325352624708076e-01, 2.92720526395697622e-01, 2.52399885343532193e-01, 1.57978549961720893e-01, 1.88399466911317842e-01, 7.91234061680905398e+00
717, 3.89392317400000021e+00, 5.33574007220219304e+00, 2.52222172495281838e-01, 5.33290577951454556e-03, 5.00250001920760951e+02, 1.22641063716647591e+03, 1.22631044807525200e+03, 2.16972019364810417e-05, 1.18596229390286301e-01, 7.53863248625797049e-04, 1.23365748500877462e-01, 2.92966726175764858e-01, 2.52222154594010817e-01, 1.57842563872528985e-01, 1.88465812156449170e-01, 7.83269356869264666e+00
718, 3.89819331600000041e+00, 5.33935018050544219e+00, 2.52033376786073626e-01, 5.30352905495320472e-03, 5.00250001920760951e+02, 1.22641052525399709e+03, 1.22631045032279872e+03, 2.17119491171778928e-05, 1.17718911942967269e-01, 7.54127915769378242e-04, 1.23404493280559135e-01, 2.93211485028321672e-01, 2.52033372894134688e-01, 1.57707008420088196e-01, 1.88531978942344497e-01, 7.79282251043525243e+00
719, 3.90252832899999991e+00, 5.34296028880869134e+00, 2.51834239215456557e-01, 5.32799788052018032e-03, 5.00250001920760724e+02, 1.22641041434865474e+03, 1.22631044849310774e+03, 2.17267496278553902e-05, 1.15797639273618830e-01, 7.54391876327402877e-04, 1.23441590203095239e-01, 2.93454807085542724e-01, 2.51834239182303132e-01, 1.57571881592934560e-01, 1.88597969081850891e-01, 7.78058822720981169e+00
720, 3.90680776800000018e+00, 5.34657039711194049e+00, 2.51625321468745666e-01, 5.40792000481109172e-03, 5.00250001920760837e+02, 1.22641030444848957e+03, 1.22631044869741481e+03, 2.17415722388797358e-05, 1.16249646863037251e-01, 7.54655116231056481e-04, 1.23477052022281236e-01, 2.93696696607249119e-01, 2.51625316409099464e-01, 1.57437181254951958e-01, 1.88663779057764186e-01, 7.91261791382627777e+00
721, 3.91097925399999991e+00, 5.35018050541518964e+00, 2.51407042586291984e-01, 5.47130812932432754e-03, 5.00250001920760951e+02, 1.22641019555152798e+03, 1.22631044049419143e+03, 2.17563844282849474e-05, 1.20236230817412887e-01, 7.54917604035170429e-04, 1.23510898731190713e-01, 2.93937157979867580e-01, 2.51407024557030345e-01, 1.57302905148452188e-01, 1.88729401008792624e-01, 8.02934952544726599e+00
722, 3.91505815599999973e+00, 5.35379061371843878e+00, 2.51179677697694337e-01, 5.51840326318442202e-03, 5.00250001920760951e+02, 1.22641008765577135e+03, 1.22631042657475564e+03, 2.17711537211283477e-05, 1.23294519751337248e-01, 7.55179299207952063e-04, 1.23543155615860864e-01, 2.94176195719268674e-01, 2.51179639384071118e-01, 1.57169050897395440e-01, 1.88794824801987948e-01, 8.11372651430009739e+00
723, 3.91913038599999997e+00, 5.35740072202168793e+00, 2.50943362192580399e-01, 5.54962951213989336e-03, 5.00250001920761122e+02, 1.22640998075919197e+03, 1.22631041831090465e+03, 2.17858490197359741e-05, 1.25367048543744225e-01, 7.55440162575548961e-04, 1.23573851670911714e-01, 2.94413814476179037e-01, 2.50943296617713307e-01, 1.57035616010351792e-01, 1.88860040643887533e-01, 8.16521987650587633e+00
724, 3.92349676899999977e+00, 5.36101083032493708e+00, 2.50698100757673792e-01, 5.56558616426376922e-03, 5.00250001920760894e+02, 1.22640987485972573e+03, 1.22631041223674993e+03, 2.18004418754437073e-05, 1.26470020099821889e-01, 7.55700166217451578e-04, 1.23603018382499708e-01, 2.94650019042255795e-01, 2.50698001024680539e-01, 1.56902597882856293e-01, 1.88925041554362821e-01, 8.18359709404031221e+00
725, 3.92774981800000056e+00, 5.36462093862818623e+00, 2.50489182864570892e-01, 5.56703733941538853e-03, 5.00250001920760951e+02, 1.22640976995526353e+03, 1.22631040101770373e+03, 2.18149076554797760e-05, 1.26810718929662947e-01, 7.55959300259847100e-04, 1.23630688859378321e-01, 2.94884814354824609e-01, 2.50489099126688486e-01, 1.56769993798925533e-01, 1.88989825064961786e-01, 8.17372002691312183e+00
726, 3.93194126200000049e+00, 5.36823104693143538e+00, 2.50313119236329373e-01, 5.55489937112289486e-03, 5.00250001920760781e+02, 1.22640966604365212e+03, 1.22631039554639779e+03, 2.18292265627095660e-05, 1.26079886347046338e-01, 7.56217574791634211e-04, 1.23656897272630087e-01, 2.95118205498637209e-01, 2.50313069469502103e-01, 1.56637800931720056e-01, 1.89054393697908413e-01, 8.16216905771006829e+00
727, 3.93610427200000057e+00, 5.37184115523468453e+00, 2.50127771250450603e-01, 5.53022612458263160e-03, 5.00250001920761122e+02, 1.22640956312268122e+03, 1.22631039455738573e+03, 2.18433844709843774e-05, 1.25317979386527695e-01, 7.56475016342750771e-04, 1.23681678549866197e-01, 2.95350197703797002e-01, 2.50127746122582595e-01, 1.56506016343517407e-01, 1.89118754085687540e-01, 8.12767733782326296e+00
728, 3.94030904099999990e+00, 5.37545126353793368e+00, 2.49933269016886367e-01, 5.49419248611366685e-03, 5.00250001920761065e+02, 1.22640946119008981e+03, 1.22631039271407371e+03, 2.18573735447616756e-05, 1.25025044434746158e-01, 7.56731659722463144e-04, 1.23705068260905604e-01, 2.95580796339976581e-01, 2.49933259963681931e-01, 1.56374636985334631e-01, 1.89182914930615703e-01, 8.05985587320078167e+00
729, 3.94443598299999998e+00, 5.37906137184118283e+00, 2.49729605330312632e-01, 5.44807628713119604e-03, 5.00250001920760724e+02, 1.22640936024355551e+03, 1.22631039754566609e+03, 2.18711926184882993e-05, 1.23639760707124902e-01, 7.56987537187081040e-04, 1.23727102629242566e-01, 2.95810006907977985e-01, 2.49729604276014122e-01, 1.56243659696634618e-01, 1.89246884296770418e-01, 8.03797774584142743e+00
730, 3.94852541499999976e+00, 5.38267148014443197e+00, 2.49516648718072664e-01, 5.39323894905741497e-03, 5.00250001920761065e+02, 1.22640926028070544e+03, 1.22631040013701318e+03, 2.18848473189453701e-05, 1.21581687022301280e-01, 7.57242667608116994e-04, 1.23747818606627008e-01, 2.96037835030375063e-01, 2.49516647819012866e-01, 1.56113081205552090e-01, 1.89310666902029218e-01, 8.01701500200332617e+00
731, 3.95263731000000007e+00, 5.38628158844768112e+00, 2.49294160669561421e-01, 5.33383943329593640e-03, 5.00250001920761065e+02, 1.22640916129910556e+03, 1.22631040177331579e+03, 2.18983499223013596e-05, 1.20778377952079671e-01, 7.57497048371879840e-04, 1.23767253956031012e-01, 2.96264286443183034e-01, 2.49294152090100835e-01, 1.55982898129962938e-01, 1.89374262092970036e-01, 7.96100049124797948e+00
732, 3.95674282199999983e+00, 5.38989169675093027e+00, 2.49061815894299349e-01, 5.30613690801342002e-03, 5.00250001920760781e+02, 1.22640906329627273e+03, 1.22631040694598687e+03, 2.19117189468944030e-05, 1.20613327625219674e-01, 7.57750652142489493e-04, 1.23785447300052837e-01, 2.96489366990270398e-01, 2.49061791621680795e-01, 1.55853106979570138e-01, 1.89437663035622539e-01, 7.89248243870724853e+00
733, 3.96078487499999987e+00, 5.39350180505417942e+00, 2.48819224362921199e-01, 5.35220018555108631e-03, 5.00250001920760951e+02, 1.22640896626967287e+03, 1.22631040218925887e+03, 2.19249784925688466e-05, 1.19370083595954912e-01, 7.58003429501681440e-04, 1.23802438106067503e-01, 2.96713082621544944e-01, 2.48819176064607100e-01, 1.55723704158966608e-01, 1.89500857375420301e-01, 7.84901766298493442e+00
734, 3.96493387900000016e+00, 5.39711191335742857e+00, 2.48565953893253561e-01, 5.42956443438561906e-03, 5.00250001920760951e+02, 1.22640887021672916e+03, 1.22631040172414669e+03, 2.19381573474276685e-05, 1.17086112040582793e-01, 7.58255317103235377e-04, 1.23818266594686921e-01, 2.96935439395004941e-01, 2.48565872817451988e-01, 1.55594685971414487e-01, 1.89563829275808782e-01, 7.91114612311668264e+00
735, 3.96924027900000009e+00, 5.40072202166067772e+00, 2.48301552144907539e-01, 5.49040416899967791e-03, 5.00250001920760951e+02, 1.22640877513483088e+03, 1.22631039761201237e+03, 2.19512878927388168e-05, 1.20561271045758187e-01, 7.58506249669584098e-04, 1.23838988632157448e-01, 2.97156443481784605e-01, 2.48301429062347451e-01, 1.55466048622970421e-01, 1.89626562417395977e-01, 8.04742384961224033e+00
736, 3.97360185199999982e+00, 5.40433212996392687e+00, 2.48119249402307007e-01, 5.53499053193974924e-03, 5.00250001920761179e+02, 1.22640868102133209e+03, 1.22631038664054995e+03, 2.19644048459809766e-05, 1.24232555949196660e-01, 7.58756173219054522e-04, 1.23862118464641582e-01, 2.97376101172568574e-01, 2.48119180418376634e-01, 1.55337788226484308e-01, 1.89689043304763549e-01, 8.15167797811072425e+00
737, 3.97797887399999972e+00, 5.40794223826717602e+00, 2.47928113908756215e-01, 5.56377622660914582e-03, 5.00250001920760837e+02, 1.22640858787357161e+03, 1.22631037723242116e+03, 2.19775438901133532e-05, 1.26935050593554866e-01, 7.59005056562695813e-04, 1.23883929579293436e-01, 2.97594418883352863e-01, 2.47928075287996680e-01, 1.55209900805060919e-01, 1.89751264140673864e-01, 8.22318916297344771e+00
738, 3.98211163800000012e+00, 5.41155234657042516e+00, 2.47726334398548437e-01, 5.57738716945137096e-03, 5.00250001920760724e+02, 1.22640849568886870e+03, 1.22631037001306640e+03, 2.19907402435811008e-05, 1.28618858341532472e-01, 7.59252898430837187e-04, 1.23904445546470107e-01, 2.97811403158638799e-01, 2.47726317582485950e-01, 1.55082382294676413e-01, 1.89813224607709358e-01, 8.26153040792185855e+00
739, 3.98624245800000043e+00, 5.41516245487367431e+00, 2.47513480394392915e-01, 5.57661174885006050e-03, 5.00250001920760724e+02, 1.22640840446454217e+03, 1.22631036102065627e+03, 2.20040272298347316e-05, 1.29293038505528507e-01, 7.59499728509328994e-04, 1.23923689501626771e-01, 2.98027060670681188e-01, 2.47513476558295142e-01, 1.54955228545839735e-01, 1.89874932127332308e-01, 8.26895051936123870e+00
740, 3.99044930999999981e+00, 5.41877256317692346e+00, 2.47289104376429203e-01, 5.56238786646748827e-03, 5.00250001920760951e+02, 1.22640831419790857e+03, 1.22631035779604326e+03, 2.20174349068488893e-05, 1.29263678545060989e-01, 7.59745601976600442e-04, 1.23941684174311187e-01, 2.98241398214290854e-01, 2.47289104330251530e-01, 1.54828435324380814e-01, 1.89936400494150476e-01, 8.24891222144321823e+00
741, 3.99461974400000042e+00, 5.42238267148017261e+00, 2.47052764037562794e-01, 5.53578797073877530e-03, 5.00250001920760951e+02, 1.22640822488629510e+03, 1.22631036102733788e+03, 2.20309888160008789e-05, 1.28153918269299144e-01, 7.59990588543039492e-04, 1.23958451980146378e-01, 2.98454422697677857e-01, 2.47052758179478055e-01, 1.54701998311649297e-01, 1.89997647135760034e-01, 8.23079472001298207e+00
742, 3.99881514600000010e+00, 5.42599277978342176e+00, 2.46804042313791300e-01, 5.49800232271028221e-03, 5.00250001920760724e+02, 1.22640813652704537e+03, 1.22631035443053861e+03, 2.20447089056050869e-05, 1.27768573197928087e-01, 7.60234758192461328e-04, 1.23974015168025489e-01, 2.98666141130720930e-01, 2.46804020632312854e-01, 1.54575913104511048e-01, 1.90058689548115306e-01, 8.18668469308725832e+00
743, 4.00297657299999976e+00, 5.42960288808667091e+00, 2.46542564423912258e-01, 5.45032076085959563e-03, 5.00250001920760837e+02, 1.22640804911751775e+03, 1.22631035290077375e+03, 2.20586086774728833e-05, 1.27181568879415674e-01, 7.60478166551697109e-04, 1.23988396020834057e-01, 2.98876560612636233e-01, 2.46542516540892848e-01, 1.54450175215600255e-01, 1.90119541637924272e-01, 8.12092338699057059e+00
744, 4.00704759999999993e+00, 5.43321299638992006e+00, 2.46268011430522182e-01, 5.39411325353234428e-03, 5.00250001920761008e+02, 1.22640796265509744e+03, 1.22631035029956593e+03, 2.20726945953474711e-05, 1.25498355911333848e-01, 7.60720842914742340e-04, 1.24001617111985152e-01, 2.99085688321172605e-01, 2.46267926674649890e-01, 1.54324780074198115e-01, 1.90180210728685684e-01, 8.11196839697436545e+00
745, 4.01117391200000029e+00, 5.43682310469316921e+00, 2.45980130117216617e-01, 5.33830437240645841e-03, 5.00250001920760724e+02, 1.22640787713718919e+03, 1.22631034964033415e+03, 2.20869657823994762e-05, 1.23520183166904052e-01, 7.60962783406721774e-04, 1.24013701621355998e-01, 2.99293531505165744e-01, 2.45979997616373042e-01, 1.54199723028021762e-01, 1.90240695851680686e-01, 8.08245832595192049e+00
